,IP_ES_25_N1,Z1_IB_10_N1,Z1_IB_5_N1,Gs(U)_IB_68_N1,Z1_NO_sideR35_CV,Z2_NO_AHR_CV,Gs(U)_NO_ALR_SI71,Z3_NO_UCR_S,Pb_NO_PCR_V,class
35,0.020333628925435193,-1.136254639113726,1.618934214819984,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,0.8335620092922069,1.2204473537469767,0.7634388187648417,1.0
36,0.020333628925435193,-1.7308629207806332,0.4925087917127973,0.017571084916322966,-2.096035704414884,0.639941613568544,-0.4027652419743321,-2.0885337814836933,-1.2011154266853807,1.0
37,0.5677630255215844,-1.0199182361788965,-0.2115070977291941,0.017571084916322966,0.791790895517865,-0.22875131594253736,-1.948174306057504,-0.8380961802525663,-1.2011154266853807,1.0
38,0.020333628925435193,-0.8712661657621695,0.9149183253779924,-0.7792431629312767,-0.9435244082965986,-0.1616250441166811,1.4517256349254763,-1.7823041648556626,-1.2011154266853807,1.0
39,0.020333628925435193,-0.48347815597940363,-1.4531351209268888,1.6111995806115222,-0.13152781330417046,0.8748835649590411,-0.7118470547909669,-1.6717212477399845,-1.2011154266853807,1.0
40,0.020333628925435193,-0.031058811232844284,-0.09630449763868656,-0.7792431629312767,-0.7012351017262775,1.194720507188121,-0.7118470547909669,-1.2719214704756103,-1.2011154266853807,1.0
41,0.020333628925435193,-1.0069919691861375,-0.8387212537775143,0.017571084916322966,2.6646217517100785,1.024930525510955,0.8335620092922069,-0.9486790973682441,0.7634388187648417,1.0
42,0.020333628925435193,1.9919019731339165,1.7789378260568,-0.7792431629312767,-1.41500630216317,-0.1616250441166811,1.1426438221088417,-0.4808282941865299,0.7634388187648417,1.0
43,0.6321664839446609,-0.5804251584250952,0.1853018581381098,-0.7792431629312767,-0.13152781330417046,-1.8002957975125846,-0.7118470547909669,0.522924338094239,0.7634388187648417,1.0
44,0.020333628925435193,-1.5498951828820091,-0.48031316460704543,0.017571084916322966,-0.13152781330417046,-0.21493120115486108,-0.7118470547909669,-0.8125770455335636,-1.2011154266853807,1.0
45,1.0024863698773494,-0.1021532796930176,1.5805333481231487,0.8143853327639221,-1.1530719166817416,1.5619407001178054,-0.09368342915769735,-1.1953640663186025,0.7634388187648417,1.0
46,-0.09237242331494898,0.5700126039304422,1.2285254034021524,1.6111995806115222,-1.3036841883335628,1.0091361086107535,-0.09368342915769735,-1.4675681699879637,-1.2011154266853807,1.0
47,0.020333628925435193,-1.5628214498747683,0.025298246901293498,0.8143853327639221,-0.3083335235041347,-0.1616250441166811,0.2153983836589374,-1.1868576880789352,0.7634388187648417,1.0
48,0.020333628925435193,0.7315909413399279,2.2973495264640853,1.6111995806115222,-0.13152781330417046,-0.3906440891696026,0.5244801964755721,0.8036348200032676,-1.2011154266853807,1.0
49,1.437209714233116,0.07235132470922663,0.13410070254232853,-0.7792431629312767,2.055624305465757,-1.644325930623095,1.1426438221088417,-0.736019641376556,0.7634388187648417,1.0
50,0.020333628925435193,-0.1021532796930176,0.42210720276859853,1.6111995806115222,0.4578245540290438,-0.14780492932900482,-0.7118470547909669,0.7866220635239325,0.7634388187648417,1.0
51,0.020333628925435193,0.39550799952819793,0.3773061916222898,-1.5760574107788765,-2.1091324236889553,0.5965069670929899,-0.09368342915769735,0.4718860686562339,-1.2011154266853807,1.0
52,0.020333628925435193,0.9771900142023465,-0.5891156202480805,-0.7792431629312767,-0.13152781330417046,0.7781427614453069,1.4517256349254763,-0.770045154335226,0.7634388187648417,1.0
53,0.004232764319665006,-1.6080633843494245,0.1213004136433835,2.4080138284591217,-0.688138382452206,0.0061906354479596025,-0.09368342915769735,-0.6934877501782182,0.7634388187648417,1.0
54,0.020333628925435193,-0.1021532796930176,0.12770055809285602,-0.7792431629312767,-0.13152781330417046,-0.4360530377576817,-1.948174306057504,-1.1783513098392675,0.7634388187648417,1.0
55,-0.5592974968822529,-1.6339159183349423,-1.2867313652405994,-0.7792431629312767,-0.13152781330417046,-0.1616250441166811,2.0698892605587424,-1.0337428797649195,-1.2011154266853807,1.0
56,0.020333628925435193,-0.15385834766405307,-0.6211163424954436,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,0.2153983836589374,0.8121411982429352,0.7634388187648417,1.0
57,0.020333628925435193,-1.136254639113726,1.7725376816073277,0.017571084916322966,-0.7143318210003489,1.1433886522624663,-0.4027652419743321,-1.3995171440706236,-1.2011154266853807,1.0
58,0.06863622274274146,0.09174072519836449,-0.6723174980912249,2.4080138284591217,-0.13152781330417046,-0.1616250441166811,0.2153983836589374,-1.3739980093516209,0.7634388187648417,1.0
59,0.5516621609158157,-0.1021532796930176,0.17250156923916476,2.4080138284591217,-1.6180054509112771,1.5323261684299276,-0.09368342915769735,-0.5999175895418754,0.7634388187648417,1.0
60,-2.282090009699547,-0.6321302263961307,2.0861447596314875,-0.7792431629312767,0.7066622202364008,-0.1616250441166811,-1.948174306057504,-1.3739980093516209,-1.2011154266853807,1.0
61,1.8397313293773434,-0.7226140953454431,-0.7683196648333148,0.8143853327639221,0.11730985290318652,-0.9039626384261507,0.2153983836589374,-0.02148386924448308,0.7634388187648417,1.0
62,0.020333628925435193,-1.8536624572118425,-1.8435439323447202,0.017571084916322966,1.472820297769579,-0.1616250441166811,-0.09368342915769735,-0.6849813719385507,-1.2011154266853807,1.0
63,-0.655902684516867,1.242178487553903,0.07009925804760224,2.4080138284591217,0.1566000107254011,-0.1616250441166811,1.1426438221088417,0.7270774158462597,0.7634388187648417,1.0
64,1.3889071204158083,-0.005206277247327132,-0.5251141757533542,0.017571084916322966,-0.13152781330417046,-1.2672342271307846,-0.09368342915769735,0.8972049806396105,0.7634388187648417,1.0
65,0.020333628925435193,0.6023282714123398,1.5037316147294764,0.8143853327639221,-0.13152781330417046,1.629066971943662,1.1426438221088417,1.2544728667056466,0.7634388187648417,1.0
66,0.020333628925435193,-1.7373260542770126,0.415707058319126,0.017571084916322966,-0.13152781330417046,1.1117998184620632,0.2153983836589374,-1.391010765830956,0.7634388187648417,1.0
67,-2.04057704061301,2.2245747790035755,-0.9539238538680218,-1.5760574107788765,-0.13152781330417046,-1.1764163299546262,-0.4027652419743321,0.7270774158462597,0.7634388187648417,1.0
68,1.4533105788388847,-0.7226140953454431,1.510131759178949,0.017571084916322966,-0.4065589180596703,-0.1616250441166811,0.8335620092922069,1.0843453019122962,-1.2011154266853807,1.0
69,0.9863855052715808,1.2098628200720054,0.5181093695106885,-0.7792431629312767,-0.13152781330417046,-0.11621609552860185,-0.09368342915769735,0.7270774158462597,-1.2011154266853807,1.0
70,-0.9618191120264805,-0.1021532796930176,-0.09630449763868656,0.017571084916322966,-0.8583957330151344,0.7524768339824796,-1.948174306057504,-0.6509558589798805,-1.2011154266853807,1.0
71,-1.4287441855937846,-0.1021532796930176,1.8621397038999452,-0.7792431629312767,-0.13152781330417046,-0.1616250441166811,-0.4027652419743321,0.5484434728132416,0.7634388187648417,1.0
72,0.020333628925435193,-0.9358975007259641,1.1709241033568987,0.017571084916322966,-0.6946867420892415,-0.8407849708253449,-0.4027652419743321,0.8121411982429352,-1.2011154266853807,1.0
73,0.020333628925435193,-1.026381369675276,-0.09630449763868656,0.8143853327639221,3.208135601584043,-0.12608760609122782,-1.0209288676076016,0.3868222862595585,0.7634388187648417,1.0
74,-1.831265800738012,-1.2978329765232117,-0.14750565323446782,0.017571084916322966,-1.3495227057928127,-1.9483684559519734,-0.4027652419743321,0.6250008769702494,0.7634388187648417,1.0
75,0.020333628925435193,0.20161399463681468,0.5181093695106885,-1.5760574107788765,-0.9107826101114201,0.8077572931331848,2.0698892605587424,-1.6632148695003168,-1.2011154266853807,1.0
76,0.7609734007908138,-0.7420034958345809,0.19170200258758344,0.8143853327639221,-0.7929121366447772,-2.2899227214188307,1.4517256349254763,0.888698602399943,0.7634388187648417,1.0
77,0.020333628925435193,-0.44469935500112795,-1.5491372876689782,-0.7792431629312767,-1.755521003289027,0.9420098367848972,-0.09368342915769735,0.6079881204909143,0.7634388187648417,1.0
78,0.020333628925435193,-0.1021532796930176,1.2541259812000425,2.4080138284591217,-1.6900374069186697,-0.1616250441166811,-0.09368342915769735,-1.6036702218226444,-1.2011154266853807,1.0
79,-2.555804707997622,1.2486416210502824,-0.09630449763868656,-0.7792431629312767,0.3661475191105435,-2.3432288784570106,-0.09368342915769735,0.5994817422512468,0.7634388187648417,1.0
80,0.7770742653965825,-0.1086164131893969,-0.8195208204290961,-0.7792431629312767,-0.13152781330417046,-0.1616250441166811,-0.09368342915769735,0.3102648821025507,-1.2011154266853807,1.0
81,0.08473708734851165,2.1147015095651254,0.2877041693296723,1.6111995806115222,-0.15772125185231334,-0.1616250441166811,0.2153983836589374,-1.1103002839219274,0.7634388187648417,1.0
82,0.8575785884254278,-0.9617500347114819,0.012497958002348467,0.017571084916322966,-1.5525218545409198,-0.1616250441166811,0.8335620092922069,0.7525965505652623,-1.2011154266853807,1.0
83,-1.927870988372626,-0.1021532796930176,-1.421134398679525,0.017571084916322966,-0.13152781330417046,-0.6117659257724233,-0.09368342915769735,1.016294275994956,0.7634388187648417,1.0
84,-0.929617382814943,1.8755655701990859,-0.8195208204290961,0.017571084916322966,-0.13152781330417046,1.8580860169965832,1.1426438221088417,0.5484434728132416,-1.2011154266853807,1.0
85,0.020333628925435193,2.340911181938405,0.5245095139601611,0.017571084916322966,-0.4720425144300275,-0.03132110469001886,0.8335620092922069,-1.425036278789626,-1.2011154266853807,1.0
86,2.3066564029446477,-0.5351832239504392,-0.8451213982269867,-0.7792431629312767,-0.13152781330417046,-0.1616250441166811,1.4517256349254763,0.7355837940859273,0.7634388187648417,1.0
87,-0.6881044137284059,-0.1021532796930176,-0.09630449763868656,0.017571084916322966,-0.38036547951152744,-0.6097916236598981,-1.6390924932408695,0.4718860686562339,-1.2011154266853807,1.0
88,0.020333628925435193,-0.1021532796930176,2.015743170687289,0.017571084916322966,2.8938143390063282,-0.6334832490102003,0.2153983836589374,0.4974052033752365,-1.2011154266853807,1.0
89,-2.2337874158822397,-0.5222569569576805,-0.09630449763868656,0.017571084916322966,-0.13152781330417046,1.6922446395444675,-1.3300106804242364,0.8206475764826027,0.7634388187648417,1.0
90,1.2117976097523475,-1.575747716867527,1.34372800349266,0.017571084916322966,0.7066622202364008,0.9893930874855018,-0.09368342915769735,-1.042249258004587,-1.2011154266853807,1.0
91,-1.4448450501995533,-0.4576256219938865,0.620511680702251,-0.7792431629312767,-0.13152781330417046,2.071310645149303,0.8335620092922069,-0.9146535844095741,-1.2011154266853807,1.0
92,-1.396542456382247,-0.005206277247327132,0.6141115362527774,-1.5760574107788765,1.2043375526511146,1.749499400807698,-0.7118470547909669,-1.3654916311119534,-1.2011154266853807,1.0
93,-1.4448450501995533,0.6992752738580313,-0.48031316460704543,0.8143853327639221,-0.13152781330417046,2.2647922521767714,0.8335620092922069,-0.5914112113022079,0.7634388187648417,1.0
94,0.020333628925435193,-1.1427177726101054,-0.7171185092375336,-1.5760574107788765,-0.9435244082965986,0.7781427614453069,0.5244801964755721,-0.9061472061699065,-1.2011154266853807,1.0
95,-1.138928622689941,-0.03752194472922357,-0.5315143202028267,-0.7792431629312767,-1.1203301184965628,0.6912734684941988,-0.09368342915769735,-1.8333424342936675,-1.2011154266853807,1.0
96,0.5838638901273532,-0.4123836875192303,0.25570344708230974,1.6111995806115222,1.3942399821251503,0.8492176374962136,-0.4027652419743321,-1.5101000611863014,-1.2011154266853807,1.0
97,-0.7364070075457136,-0.5093306899649219,-0.16670608658288535,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,-0.09368342915769735,-1.3144533616739482,0.7634388187648417,1.0
98,0.020333628925435193,-0.32836295206629845,-0.09630449763868656,2.4080138284591217,-0.13152781330417046,-0.14780492932900482,-0.4027652419743321,0.5484434728132416,-1.2011154266853807,1.0
99,0.7609734007908138,0.05296192422008876,-1.50433627652267,0.017571084916322966,0.28756720346611486,-0.1616250441166811,-1.948174306057504,-1.0337428797649195,0.7634388187648417,1.0
100,0.18134227498312563,0.5118444024630274,-0.2051069532797216,0.017571084916322966,0.3661475191105435,-2.4853786305588237,1.1426438221088417,-0.497841050665865,-1.2011154266853807,1.0
101,-0.2694819339784096,0.24039279561509155,-0.09630449763868656,1.6111995806115222,-0.3083335235041347,-1.2929001545936123,-0.7118470547909669,-2.114052916202696,-1.2011154266853807,1.0
102,0.020333628925435193,1.810934235235292,1.31812742569477,-0.7792431629312767,-0.13152781330417046,-0.4242072250825307,-0.4027652419743321,0.42935417745789617,0.7634388187648417,1.0
103,-0.15677588173802542,-1.1297915056173469,0.825316303085375,0.017571084916322966,-1.1727169955928485,-0.1616250441166811,-0.7118470547909669,-0.7615387760955584,0.7634388187648417,1.0
104,-0.4304905800361,0.4084342665209565,-0.3971112867639016,0.8143853327639221,-0.13152781330417046,1.1986691114131713,0.2153983836589374,-0.5573856983435377,0.7634388187648417,1.0
105,-0.09237242331494898,0.7962222763037219,1.0813220810642812,-0.7792431629312767,-0.13152781330417046,1.02295622339843,0.2153983836589374,0.4718860686562339,-1.2011154266853807,1.0
106,0.020333628925435193,-1.7114735202914948,2.1821469263735778,0.8143853327639221,0.333405720925365,-1.407409677120073,1.1426438221088417,-1.3229597399136157,0.7634388187648417,1.0
107,0.020333628925435193,-0.39945742052647176,-0.03230305314396027,-0.7792431629312767,-0.4327523566078132,1.4691485008291216,-0.09368342915769735,0.11461818259019747,0.7634388187648417,1.0
108,0.374552650252355,1.3843674244742497,-0.3587104200670654,-0.7792431629312767,-1.0024596450299201,0.789988574120458,0.8335620092922069,-0.9316663408889092,-1.2011154266853807,1.0
109,0.6804690777619672,-1.0457707701644143,-1.40833410978058,-0.7792431629312767,-0.34762368132634897,-1.1645705172794751,-2.257256118874139,0.39532866449922605,-1.2011154266853807,1.0
110,-0.39828885082456256,-1.0651601706535523,2.0605441818335977,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,1.4517256349254763,0.8376603329619378,0.7634388187648417,1.0
111,0.020333628925435193,2.0306807741121924,-1.1011271762058925,0.017571084916322966,1.7543997621621144,-0.025398198352443342,-2.257256118874139,-1.391010765830956,0.7634388187648417,1.0
112,-1.364340727170708,-0.08276387920387974,0.7805152919390673,0.017571084916322966,0.45127619439200767,1.165105975500243,-0.09368342915769735,0.4548733121768988,0.7634388187648417,1.0
113,0.020333628925435193,0.5958651379159604,-1.1459281873522011,0.017571084916322966,0.9882416846289362,-1.1507504024917987,-1.6390924932408695,0.7866220635239325,0.7634388187648417,1.0
114,0.8575785884254278,-0.07630074570750045,-1.1395280429027288,0.8143853327639221,-0.13152781330417046,0.7761684593327818,-0.4027652419743321,0.6505200116892521,0.7634388187648417,1.0
115,1.405007985021577,-1.5046532484073536,0.8573170253327387,0.017571084916322966,-0.13152781330417046,-0.5505625602841425,-0.09368342915769735,0.4718860686562339,-1.2011154266853807,1.0
116,0.5516621609158157,2.276279846974611,-0.09630449763868656,0.017571084916322966,-0.13152781330417046,-0.8368363666002944,-1.6390924932408695,0.6845455246479222,-1.2011154266853807,1.0
117,0.10083795195428041,1.3779042909778705,1.3821288701894963,0.017571084916322966,-0.13152781330417046,-0.2741602645306167,-1.0209288676076016,0.9397368718379481,0.7634388187648417,1.0
118,0.3906535148581238,-0.7678560298200987,-0.48031316460704543,-1.5760574107788765,-1.0155563643039915,1.9489039141727413,2.0698892605587424,-1.1868576880789352,-1.2011154266853807,1.0
119,1.2601002035696554,0.06588819121284734,-1.6643398877594864,-0.7792431629312767,2.9592979353766853,-0.6907380102734306,-0.09368342915769735,-1.1868576880789352,0.7634388187648417,1.0
120,-0.09237242331494898,-0.1021532796930176,0.415707058319126,0.017571084916322966,1.263272789384436,0.9202925135471202,-1.3300106804242364,0.5654562292925767,0.7634388187648417,1.0
121,0.020333628925435193,0.7897591428073426,1.9773423039904527,0.8143853327639221,-0.13152781330417046,-0.641380457460301,0.8335620092922069,0.6590263899289196,-1.2011154266853807,1.0
122,-1.9761735821899338,0.7962222763037219,1.3245275701442425,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,1.7608074477421076,-1.3144533616739482,-1.2011154266853807,1.0
123,0.020333628925435193,0.5183075359594067,0.9533191920748286,0.8143853327639221,-0.13152781330417046,-0.10042167862840035,-0.4027652419743321,-1.297440605194613,-1.2011154266853807,1.0
124,-0.23728020476687064,1.093526417137176,-0.7491192314848968,2.4080138284591217,-0.13152781330417046,2.0673620409242526,-0.09368342915769735,-0.9316663408889092,-1.2011154266853807,1.0
125,-1.3321389979591705,1.2033996865756262,1.4845311813810589,-1.5760574107788765,-0.13152781330417046,-0.1616250441166811,0.5244801964755721,0.5059115816149039,0.7634388187648417,1.0
126,1.4855123080504222,0.5118444024630274,0.12770055809285602,-1.5760574107788765,3.3718445925099356,-0.1616250441166811,-0.7118470547909669,-1.6887340042193195,0.7634388187648417,1.0
127,-0.9940208412380195,-0.1021532796930176,-0.3011091200218116,0.017571084916322966,-1.3036841883335628,1.066390869873984,-0.09368342915769735,0.6760391464082547,0.7634388187648417,1.0
128,0.020333628925435193,-1.226738508063038,0.2173025803854735,0.8143853327639221,-0.616106426444813,-0.1616250441166811,-0.09368342915769735,-1.4845809264672987,-1.2011154266853807,1.0
129,0.020333628925435193,0.9125586792385513,-0.09630449763868656,-0.7792431629312767,-0.13152781330417046,-0.9039626384261507,0.5244801964755721,0.6505200116892521,0.7634388187648417,1.0
130,-1.493147644016861,0.8091485432964816,-0.22430738662813915,0.017571084916322966,-0.5571711897114917,-1.557456637671987,-1.0209288676076016,1.1949282190279742,-1.2011154266853807,1.0
131,0.7770742653965825,-0.05044821172198215,1.1069226588621723,0.017571084916322966,-0.13152781330417046,-0.15175353355405521,-0.09368342915769735,-0.5063474289055325,-1.2011154266853807,1.0
132,0.020333628925435193,-1.0134551026825174,-0.6851177869901705,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,1.7608074477421076,-1.3995171440706236,-1.2011154266853807,1.0
133,0.020333628925435193,1.6428927643294269,-0.09630449763868656,0.017571084916322966,1.2763695086585078,-0.1616250441166811,-0.09368342915769735,0.9907751412759533,0.7634388187648417,1.0
134,-0.897415653603404,-0.1021532796930176,-1.1395280429027288,2.4080138284591217,-1.4935866178075985,-0.1616250441166811,2.0698892605587424,0.8631794676809403,0.7634388187648417,1.0
135,0.020333628925435193,0.3050241305788856,0.9469190476253562,0.017571084916322966,-0.8322022944669915,-0.19123957580455886,-0.09368342915769735,0.46337969041656635,0.7634388187648417,1.0
136,0.8575785884254278,-0.9035818332440666,-0.09630449763868656,-0.7792431629312767,2.369945568043472,-0.1616250441166811,1.1426438221088417,0.633507255209917,0.7634388187648417,1.0
137,0.3101491918292786,-0.1021532796930176,1.945341581743089,-0.7792431629312767,1.3876916224881148,-0.1616250441166811,-0.09368342915769735,0.7355837940859273,0.7634388187648417,1.0
138,2.25835380912734,-0.1021532796930176,-0.04510334204290531,-0.7792431629312767,-0.9893629257558487,-0.1616250441166811,-0.09368342915769735,-0.6084239677815428,-1.2011154266853807,1.0
139,-0.897415653603404,1.326199223006835,-0.09630449763868656,0.017571084916322966,-0.13152781330417046,-0.1616250441166811,1.4517256349254763,0.8206475764826027,-1.2011154266853807,1.0
140,0.020333628925435193,-0.1021532796930176,1.983742448439925,0.017571084916322966,1.9312054723620788,-0.1616250441166811,-0.4027652419743321,2.4283530637797663,0.7634388187648417,1.0
141,-2.201585686670702,-1.6662315858168393,0.6333119696011961,0.017571084916322966,-0.13152781330417046,-0.14977923144152996,-0.7118470547909669,-1.1868576880789352,-1.2011154266853807,1.0
142,2.451564184396569,-0.8777292992585495,0.2877041693296723,-0.7792431629312767,-1.1792653552298844,1.3684590930903373,2.0698892605587424,0.6079881204909143,0.7634388187648417,1.0
143,0.35845178564658625,-0.2055634156350885,-0.4291120090112642,-1.5760574107788765,0.9293064478956149,-0.1616250441166811,-1.0209288676076016,-1.0762747709632572,0.7634388187648417,1.0
144,0.020333628925435193,-1.103938971631829,-0.09630449763868656,0.8143853327639221,-0.43930071624484873,0.8432947311586381,0.5244801964755721,2.0966043124327327,0.7634388187648417,1.0
145,0.020333628925435193,-0.1021532796930176,-1.017925298362748,-1.5760574107788765,-0.7208801806373845,1.6409127846188127,-0.09368342915769735,1.033307032474291,-1.2011154266853807,1.0
146,0.020333628925435193,2.024217640615813,-0.25630810887550287,0.017571084916322966,-0.845299013741063,0.0594967924861396,-0.09368342915769735,-0.8125770455335636,-1.2011154266853807,1.0
147,0.020333628925435193,1.009505681684243,-0.09630449763868656,0.8143853327639221,0.06492297580690078,-1.4429471151455262,-0.09368342915769735,-1.8248360560540002,-1.2011154266853807,1.0
148,-2.0244761760072416,-0.08922701270025903,-0.09630449763868656,0.017571084916322966,-1.2120071534150627,-0.1616250441166811,-0.09368342915769735,0.14864369554886755,0.7634388187648417,1.0
149,0.020333628925435193,-0.1021532796930176,-0.8131206759796236,0.8143853327639221,0.06492297580690078,-0.1616250441166811,1.1426438221088417,0.8801922241602754,-1.2011154266853807,1.0
150,0.5355612963100455,-1.2978329765232117,0.8381165919843211,-0.7792431629312767,2.0949144632879717,-0.6097916236598981,-0.09368342915769735,-1.442049035268961,0.7634388187648417,1.0
